desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
411310202200416,http://www.animal.go.kr/files/shelter/2022/08/202208171608252[1]_s.jpg,20220816,동일로231다길24 인근,[고양이] 한국 고양이,갈줄/흰,2022(년생),0.6(Kg),서울-노원-2022-00111,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608252[1].jpg,종료(자연사),M,N,눈곱. 콧물. 복부팽만. 양후지마비. 우후지대퇴골절및부종. 털때탐.,한국동물구조관리협회,031-868-2851,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 노원구,민유민,02-2116-4268
411308202200533,http://www.animal.go.kr/files/shelter/2022/08/202208171608234_s.jpg,20220816,미아동 55-65 인근,[고양이] 한국 고양이,검/흰/갈,2022(년생),0.1(Kg),서울-강북-2022-00171,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608234.jpg,종료(자연사),F,U,눈곱. 콧물. 털때탐.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 강북구,,02-901-6464
411308202200532,http://www.animal.go.kr/files/shelter/2022/08/202208171608844[1]_s.jpg,20220816,우이동 173-8 인근,[개] 믹스견,갈/흰,2020(년생),10(Kg),서울-강북-2022-00170,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171608844[1].jpg,종료(반환),F,U,누런눈곱심함. 코검정. 얌전함. 꼬리끝털 갈색. 꼬리단미안됨. 털푸석함.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 강북구,,02-901-6464
411303202200467,http://www.animal.go.kr/files/shelter/2022/08/202208171108631_s.jpg,20220816,왕십리 일대,[고양이] 아비시니안,갈,2020(년생),3(Kg),서울-성동-2022-00108,20220817,20220829,http://www.animal.go.kr/files/shelter/2022/08/202208171108631.jpg,종료(반환),M,N,고무소재로된목걸이/전화번호있음/레오. 사람잘따름. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 성동구,,02-2286-5465
469569202200506,http://www.animal.go.kr/files/shelter/2022/08/202208162008354_s.jpg,20220816,"한솔동 첫마을4단지, 한솔119안전센터로부터 인계받음",[개] 진도견,흰색,2019(년생),13(Kg),세종-세종-2022-00276,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162008354.jpg,보호중,F,U,심장사상충 양성,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면),세종특별자치시,동물복지담당,044-300-7615
469569202200505,http://www.animal.go.kr/files/shelter/2022/08/202208162008337_s.jpg,20220816,"조치원읍 봉산리 191-6, 조치원소방서 119구조대로부터 인계받음",[개] 푸들,옅은 갈색,2018(년생),4.2(Kg),세종-세종-2022-00275,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162008337.jpg,보호중,M,U,심장사상충 음성,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면),세종특별자치시,동물복지담당,044-300-7615
469569202200504,http://www.animal.go.kr/files/shelter/2022/08/202208161908987_s.jpg,20220816,부강면 부강외천로 103,[개] 믹스견,검정,2015(년생),6.3(Kg),세종-세종-2022-00274,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161908987.jpg,보호중,M,U,심장사상충 양성,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면),세종특별자치시,동물복지담당,044-300-7615
448567202200560,http://www.animal.go.kr/files/shelter/2022/08/202208161708875_s.jpg,20220816,의창구 봉곡로 110,[개] 풍산견,갈색+검정색,2020(년생),18(Kg),경남-창원1-2022-00374,20220816,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161708875.jpg,종료(반환),M,N,L-8-1-22  갈색+검정색. 호피무늬. 119마취총 맞음. 내장칩동물등록:이름;풍산,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448567202200559,http://www.animal.go.kr/files/shelter/2022/08/202208161708612_s.jpg,20220816,의창구 동읍 월잠리 212,[개] 믹스견,흰색+연갈색,2022(년생),5.6(Kg),경남-창원1-2022-00373,20220816,20220825,http://www.animal.go.kr/files/shelter/2022/08/202208161708612.jpg,보호중,M,N,L-8-1-21 흰색+연갈색. 대형포획틀에 포획됨,창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
448541202201283,http://www.animal.go.kr/files/shelter/2022/08/202208161808193_s.jpg,20220816,부곡면 청암,[개] 믹스견,노랑,2018(년생),10(Kg),경남-창녕-2022-00566,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161808193.jpg,보호중,F,N,보호자 현재 없음,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103
448541202201282,http://www.animal.go.kr/files/shelter/2022/08/202208161808237_s.jpg,20220816,부곡면 청암,[개] 믹스견,검정,2019(년생),7(Kg),경남-창녕-2022-00565,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161808237.jpg,보호중,F,N,보호자 현재 없음,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103
448541202201281,http://www.animal.go.kr/files/shelter/2022/08/202208161808217_s.jpg,20220816,남지읍 성사리,[개] 믹스견,흰색+갈색,2019(년생),7(Kg),경남-창녕-2022-00564,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161808217.jpg,보호중,F,N,동네 떠돌이 개,창녕 유기동물보호소,010-5488-5003,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,경상남도 창녕군,창녕군,055-530-6103
448540202200333,http://www.animal.go.kr/files/shelter/2022/08/202208160908776_s.jpg,20220816,"가야읍 함안대로 755 , 기술센터",[개] 믹스견,하양,2022(년생),3.0(Kg),경남-함안-2022-00333,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908776.jpg,보호중,M,N,"설사,구토, 전염병 감염의심 , 겁 많음",함안군유기동물보호소,010-6248-2131,경상남도 함안군 가야읍 함안대로 755,경상남도 함안군,함안군,055-580-4394
448540202200332,http://www.animal.go.kr/files/shelter/2022/08/202208160908274_s.jpg,20220816,가야읍 고분길 107,[개] 믹스견,"갈색,검정",2017(년생),7.0(Kg),경남-함안-2022-00332,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908274.jpg,보호중,M,N,"사람을 두려워함 , 공격성은 없음",함안군유기동물보호소,010-6248-2131,경상남도 함안군 가야읍 함안대로 755,경상남도 함안군,함안군,055-580-4394
448539202200205,http://www.animal.go.kr/files/shelter/2022/08/20220816160877_s.jpg,20220816,용덕면 상용마을,[개] 프렌치 불독,흰색,2022(년생),15(Kg),경남-의령-2022-00139,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220816160877.jpeg,보호중,F,U,사람 잘 따름,만하농장,055-570-4202,경상남도 의령군 의령읍 남강로 485-75,경상남도 의령군,의령군,055-570-4202
448539202200204,http://www.animal.go.kr/files/shelter/2022/08/202208161608580_s.jpg,20220816,지정면 양동마을,[개] 믹스견,갈색,2022(년생),9(Kg),경남-의령-2022-00138,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161608580.jpeg,보호중,M,U,"사람 경계함, 순함",만하농장,055-570-4202,경상남도 의령군 의령읍 남강로 485-75,경상남도 의령군,의령군,055-570-4202
448537202200980,http://www.animal.go.kr/files/shelter/2022/08/202208160908634_s.jpg,20220816,보호소사무실 앞,[개] 믹스견,흰색,2022(년생),4(Kg),경남-거제-2022-00828,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908634.jpg,보호중,F,N,경계가 아주 심함.박스채 유기,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448537202200974,http://www.animal.go.kr/files/shelter/2022/08/202208160908573_s.jpg,20220816,연초면 덕치마을 회관근처,[개] 믹스견,흰색,2019(년생),17(Kg),경남-거제-2022-00822,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208160908573.jpg,보호중,M,N,미용흔적있으나 피부 안좋음,거제시유기동물보호소,055-639-6368,"경상남도 거제시 사등면 두동로1길 109 (사등면, 한국자원재생공사폐비닐적재장) 거제시유기동물보호소",경상남도 거제시,김부근,055-639-6366
448536202201549,http://www.animal.go.kr/files/shelter/2022/08/202208162208257[1]_s.jpg,20220816,가곡동,[개] 푸들,화이트,2021(년생),4(Kg),경남-밀양-2022-01277,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208257[1].jpg,보호중,M,N,눈물자국이 많은 아이/ 순하고 예쁨,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201548,http://www.animal.go.kr/files/shelter/2022/08/202208162208744_s.jpg,20220816,삼랑진,[개] 믹스견,파티,2022(년생),2(Kg),경남-밀양-2022-01276,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208744.jpg,보호중,M,N,"눈,코가 크고 귀여운 아이",밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201547,http://www.animal.go.kr/files/shelter/2022/08/202208162208816_s.jpg,20220816,부북,[고양이] 한국 고양이,삼색,2022(년생),1(Kg),경남-밀양-2022-01275,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208816.jpg,보호중,F,N,사고후 구조.. 예쁜냥이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201546,http://www.animal.go.kr/files/shelter/2022/08/202208162208234_s.jpg,20220816,무안,[개] 믹스견,진회색,2019(년생),15(Kg),경남-밀양-2022-01274,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208234.jpg,보호중,M,N,갈색 목줄 착용/ 영리하게 생긴아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201545,http://www.animal.go.kr/files/shelter/2022/08/202208162208783_s.jpg,20220816,단장,[개] 포인터,초코&화이트,2020(년생),10(Kg),경남-밀양-2022-01273,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208783.jpg,종료(반환),M,N,호피/ 잘생긴아이,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201544,http://www.animal.go.kr/files/shelter/2022/08/202208162208911_s.jpg,20220816,산내,[개] 믹스견,진갈색,2022(년생),3(Kg),경남-밀양-2022-01272,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208911.jpg,보호중,M,N,조금 소심한 성격의 아이 순하고 귀여움,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448536202201543,http://www.animal.go.kr/files/shelter/2022/08/202208162208257_s.jpg,20220816,내이동,[개] 믹스견,갈색,2022(년생),2(Kg),경남-밀양-2022-01271,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208162208257.jpg,보호중,M,N,까만코가 반질반질 예쁜 아이/온순,밀양시동물보호센터,010-5656-6665,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍),경상남도 밀양시,밀양시,055-359-7185
448535202201117,http://www.animal.go.kr/files/shelter/2022/08/202208161308194_s.jpg,20220816,"김해시 분성로 390번길 41, 대건아파트",[고양이] 한국 고양이,황색+흰색,2019(년생),3(Kg),경남-김해-2022-00991,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308194.jpeg,보호중,M,U,"2-322, 사고로인한하지마비, 경계심과공격성이강함",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201116,http://www.animal.go.kr/files/shelter/2022/08/20220816130835_s.jpg,20220816,"김해시 우암로 18, 경원고등학교",[고양이] 한국 고양이,검정색+흰색,2022(년생),0.55(Kg),경남-김해-2022-00990,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/20220816130835.jpeg,보호중,Q,U,"2-321, 3개월미만추정, 심각한안질환과콧물, 경계심이강함, 기력없음",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201115,http://www.animal.go.kr/files/shelter/2022/08/202208161308843_s.jpg,20220816,김해시 장유로 324번길 18,[고양이] 한국 고양이,검정색+회색+흰색,2022(년생),0.35(Kg),경남-김해-2022-00989,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308843.jpeg,보호중,Q,U,"2-320, 3개월미만추정, 젖먹이3두, 인공수유, 영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201114,http://www.animal.go.kr/files/shelter/2022/08/202208161308187_s.jpg,20220816,김해시 장유로 324번길 18,[고양이] 한국 고양이,검정색+회색+흰색,2022(년생),0.35(Kg),경남-김해-2022-00988,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308187.jpeg,보호중,Q,U,"2-319, 3개월미만추정, 젖먹이3두, 인공수유, 영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201113,http://www.animal.go.kr/files/shelter/2022/08/202208161308145_s.jpg,20220816,김해시 장유로 324번길 18,[고양이] 한국 고양이,검정색+회색+흰색,2022(년생),0.35(Kg),경남-김해-2022-00987,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308145.jpeg,보호중,Q,U,"2-318, 3개월미만추정, 젖먹이3두, 인공수유, 영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201112,http://www.animal.go.kr/files/shelter/2022/08/202208161308924_s.jpg,20220816,김해시 장유로 324번길 18,[고양이] 한국 고양이,검정색+회색+흰색,2022(년생),0.35(Kg),경남-김해-2022-00986,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308924.jpeg,보호중,Q,U,"2-317, 3개월미만추정, 젖먹이3두, 인공수유, 영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
448535202201111,http://www.animal.go.kr/files/shelter/2022/08/202208161308620_s.jpg,20220816,김해시 대청계곡길 153-8,[개] 믹스견,검정색+황색,2022(년생),1.5(Kg),경남-김해-2022-00985,20220816,20220826,http://www.animal.go.kr/files/shelter/2022/08/202208161308620.jpeg,보호중,F,U,"1-663, 1개월추정, 젖먹이2두동시입소, 인공수유, 영양상태부족",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),경상남도 김해시,김해시,055-350-4133
